,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
611,Barley Swine,J8Ha6yIvGoU-E31jnCq7Ew,Austin,TX,American (New),30.3412737661652,-97.7383886364151,$$$,1030,4.5
612,Micklethwait Craft Meats,sjgbSELDpzaabRe8bZwUbw,Austin,TX,Food Trucks,30.26846,-97.72518,$$,869,4.5
613,"Rudy's ""Country Store"" and Bar-B-Q",ih_MxWyh3OswxzG857v6TQ,Austin,TX,Barbeque,30.263636,-97.815488,$$,1026,4.5
614,Kome Sushi Kitchen,nJx3CI1grAFz1m9DO4CN-g,Austin,TX,Japanese,30.314106,-97.714511,$$,1260,4.0
615,Dolce Neve,rfqq-rHTTipS5XSuOhxCXg,Austin,TX,Gelato,30.247625,-97.755404,$$,587,4.5
616,Whole Foods Market,5y2zZGIE2a4tuEJ5FhSVrQ,Austin,TX,Grocery,30.270814679839,-97.7531790382672,$$,1198,4.0
617,Stiles Switch BBQ & Brew,zDVjN3dC9EfQno21m3O8Pg,Austin,TX,Barbeque,30.33432,-97.7215,$$,1536,4.0
618,Tacodeli,-qjkQHH-5O8BAztc6udOuw,Austin,TX,Caterers,30.25827,-97.78747,$,978,4.5
619,Hopdoddy Burger Bar,67bZm-KQQCwSat7_jmiVbA,Austin,TX,Burgers,30.3576649744495,-97.73315,$$,1683,4.0
620,Santorini Cafe,lIXsFNSHZmhfD0dlbV4lSg,Austin,TX,Greek,30.3876,-97.68399,$$,666,4.5
621,Sweet Ritual,YVdTl-VERcOig4MP1264Rw,Austin,TX,Vegan,30.30608,-97.71523,$,591,4.5
622,Cafe Java- Austin,JmL6gV8o-hDzjRLG2TqM4g,Austin,TX,Coffee & Tea,30.4000609323005,-97.7041617306885,$,1036,4.5
623,Gourdough's Public House,oug5bLTWP_YTtj1C3_X6Xw,Austin,TX,Pubs,30.245382,-97.780437,$$,1385,4.0
624,Veracruz All Natural,5OAi35OianJzCnIsL8aOFQ,Austin,TX,Food Trucks,30.25793,-97.72603,$,751,4.5
625,Blue Dahlia Bistro,-waa6lH9SmAkaKiLx74_FA,Austin,TX,Breakfast & Brunch,30.26889,-97.728588,$$,1270,4.0
626,Chago's Caribbean Cuisine,AqhAJk1OyupIaYjg0JpZlA,Austin,TX,Cuban,30.34028,-97.7169,$$,743,4.5
627,Patrizi's,5ufHVEdJNPypB4v_UhUUUQ,Austin,TX,Italian,30.2839715080976,-97.7172101465576,$$,615,4.5
628,True Food Kitchen,UiiIGT4lbFQhuFIiI1P7DA,Austin,TX,American (New),30.2672474,-97.7520856,$$,863,4.5
629,Via 313 Pizza - West 6th,K6Xm4kI1I2HPssM9FgXNsA,Austin,TX,Pizza,30.2702542,-97.7497127,$$,654,4.5
630,888 Pan Asian Restaurant,XNrAtQFU4vl9NA8GTlNonA,Austin,TX,Vietnamese,30.2296193570823,-97.7299686863661,$$,1574,4.0
631,"Truluck's Seafood, Steak and Crab House",pCIdgI3QYpzgrtLAmDemuA,Austin,TX,Seafood,30.26683,-97.74502,$$$,757,4.5
632,T-Loc's Sonora Hot Dogs,puse310xumoKI0WMHNXnRA,Austin,TX,Hot Dogs,30.3211689,-97.7395055,$,363,5.0
633,Haru Ramen & Yakitori,wMgWB_27X6Wl-K1mHokAtw,Austin,TX,Ramen,30.3547112891156,-97.7329172375578,$$,977,4.0
634,Boteco,xwHhz09uHHTuxJiuRbaS6Q,Austin,TX,Food Trucks,30.2641113,-97.7301493,$$,376,5.0
635,Bird Bird Biscuit,PrWSjn4a8o4dHoqKs53GBA,Austin,TX,Breakfast & Brunch,30.284804,-97.713964,$,491,4.5
636,Juan In A Million,bJbJyH6sZeltbBIbe32R8g,Austin,TX,Mexican,30.2552660599625,-97.7190592909029,$,1789,4.0
637,Texas State Capitol,uAdVoIKCNyFelMAc5YM1tg,Austin,TX,Landmarks & Historical Buildings,30.274686516683,-97.7403594547989,0,450,4.5
638,Perry's Steakhouse & Grille - Downtown Austin,ZJFIDLUiZ2Vs0NTj0pGVfg,Austin,TX,Steakhouses,30.26916,-97.7426,$$$,1037,4.0
639,Pinthouse Pizza,j3CWjH0XtesbbDZFVq3c7Q,Austin,TX,Pizza,30.3187905381179,-97.7391115483136,$$,944,4.0
640,Abo Youssef,wjzyQScG1gjO-VdcjeEarg,Austin,TX,Mediterranean,30.283955,-97.719837,$,399,4.5
641,Mozart's Coffee Roasters,-4ofMtrD7pSpZIX5pnDkig,Austin,TX,Coffee & Tea,30.2955449740542,-97.7841031551361,$$,1293,4.0
642,Pho Please,G6_o1h3cm7ocJK-To1HWew,Austin,TX,Vietnamese,30.24272,-97.72791,$,809,4.5
643,Fricano's Deli,A-toRZgCFfvHNGkKs6-5Jw,Austin,TX,Delis,30.288094,-97.742851,$,563,4.5
644,Kerbey Lane Cafe - Central,Qmq4gr5Mmo2oIVejag48PA,Austin,TX,Breakfast & Brunch,30.30803,-97.75047,$$,1230,4.0
645,"Snooze, An A.M. Eatery",6A-flzVZVs1l-Jsl4tRvjQ,Austin,TX,Breakfast & Brunch,30.250894,-97.765847,$$,1001,4.0
646,Lamberts Downtown Barbecue,eJ7X_8KXVlyHZtGrrLz4yg,Austin,TX,Barbeque,30.2652,-97.74785,$$,1705,4.0
647,Sway,Szz42LOHUZnuApxQh_CxhQ,Austin,TX,Thai,30.250142,-97.754556,$$,1610,4.0
648,Cooper's Old Time Pit Bar-B-Que,9e5lIroM6Eyd4aS26pWWEQ,Austin,TX,Barbeque,30.2649296236062,-97.7437352389097,$$,1242,4.0
649,Phoebe's Diner,KEh3efWSOIzd8BvuW-X4-g,Austin,TX,Breakfast & Brunch,30.2416132,-97.7588755,$$,656,4.5
650,Banger's Sausage House & Beer Garden,7PZKJbMakI_WSbgA-DJUHA,Austin,TX,Beer Gardens,30.258905,-97.738413,$$,2290,4.0
651,Little Deli & Pizzeria,U9p0G4OOUWP425Ww8FHaGQ,Austin,TX,Delis,30.342656,-97.725445,$,1128,4.5
652,Ramen Tatsu-Ya,OD2IZRD5qopWWHHR-blN8Q,Austin,TX,Ramen,30.361239468932,-97.715247647945,$$,2375,4.0
653,South Congress Cafe,jREzLrIEkc4jQKLfYMJ0gg,Austin,TX,Breakfast & Brunch,30.247926,-97.7506415082953,$$,2409,4.0
654,Lick Honest Ice Creams,MFVr6pMQxFsUwdEfUueaCQ,Austin,TX,Ice Cream & Frozen Yogurt,30.2556546727507,-97.7627457002276,$,1243,4.5
655,Easy Tiger,LFVtF9FeWZ3mavVPk0j1Gw,Austin,TX,German,30.2658004760742,-97.7356872558594,$$,1621,4.0
656,Turf N Surf Po' Boy,pKXtSuabMA63tYCk1UMR-g,Austin,TX,Cajun/Creole,30.2671310218702,-97.7457510140812,$$,1046,4.5
657,Eddie V's Prime Seafood,4htpnlDZ6zAfpvEwPw1CDQ,Austin,TX,Seafood,30.26613,-97.74058,$$$,1086,4.5
658,Ramen Tatsu-Ya,uwFa-pTQL1Rv4nULoIraNw,Austin,TX,Ramen,30.253899793553,-97.7631825953722,$$,1592,4.0
659,Titaya's Thai Cuisine,pCNH6bRbyAR7vhaIKoFCxQ,Austin,TX,Thai,30.3236051867619,-97.7273681944428,$$,1544,4.0
660,Barley Swine,J8Ha6yIvGoU-E31jnCq7Ew,Austin,TX,American (New),30.3412737661652,-97.7383886364151,$$$,1030,4.5
661,Micklethwait Craft Meats,sjgbSELDpzaabRe8bZwUbw,Austin,TX,Food Trucks,30.26846,-97.72518,$$,869,4.5
662,"Rudy's ""Country Store"" and Bar-B-Q",ih_MxWyh3OswxzG857v6TQ,Austin,TX,Barbeque,30.263636,-97.815488,$$,1026,4.5
663,Kome Sushi Kitchen,nJx3CI1grAFz1m9DO4CN-g,Austin,TX,Japanese,30.314106,-97.714511,$$,1260,4.0
664,Dolce Neve,rfqq-rHTTipS5XSuOhxCXg,Austin,TX,Gelato,30.247625,-97.755404,$$,587,4.5
665,Whole Foods Market,5y2zZGIE2a4tuEJ5FhSVrQ,Austin,TX,Grocery,30.270814679839,-97.7531790382672,$$,1198,4.0
666,Stiles Switch BBQ & Brew,zDVjN3dC9EfQno21m3O8Pg,Austin,TX,Barbeque,30.33432,-97.7215,$$,1536,4.0
667,Tacodeli,-qjkQHH-5O8BAztc6udOuw,Austin,TX,Caterers,30.25827,-97.78747,$,978,4.5
668,Hopdoddy Burger Bar,67bZm-KQQCwSat7_jmiVbA,Austin,TX,Burgers,30.3576649744495,-97.73315,$$,1683,4.0
669,Santorini Cafe,lIXsFNSHZmhfD0dlbV4lSg,Austin,TX,Greek,30.3876,-97.68399,$$,666,4.5
670,Sweet Ritual,YVdTl-VERcOig4MP1264Rw,Austin,TX,Vegan,30.30608,-97.71523,$,591,4.5
671,Cafe Java- Austin,JmL6gV8o-hDzjRLG2TqM4g,Austin,TX,Coffee & Tea,30.4000609323005,-97.7041617306885,$,1036,4.5
672,Gourdough's Public House,oug5bLTWP_YTtj1C3_X6Xw,Austin,TX,Pubs,30.245382,-97.780437,$$,1385,4.0
673,Veracruz All Natural,5OAi35OianJzCnIsL8aOFQ,Austin,TX,Food Trucks,30.25793,-97.72603,$,751,4.5
674,Blue Dahlia Bistro,-waa6lH9SmAkaKiLx74_FA,Austin,TX,Breakfast & Brunch,30.26889,-97.728588,$$,1270,4.0
675,Chago's Caribbean Cuisine,AqhAJk1OyupIaYjg0JpZlA,Austin,TX,Cuban,30.34028,-97.7169,$$,743,4.5
676,Patrizi's,5ufHVEdJNPypB4v_UhUUUQ,Austin,TX,Italian,30.2839715080976,-97.7172101465576,$$,615,4.5
677,True Food Kitchen,UiiIGT4lbFQhuFIiI1P7DA,Austin,TX,American (New),30.2672474,-97.7520856,$$,863,4.5
678,Via 313 Pizza - West 6th,K6Xm4kI1I2HPssM9FgXNsA,Austin,TX,Pizza,30.2702542,-97.7497127,$$,654,4.5
679,888 Pan Asian Restaurant,XNrAtQFU4vl9NA8GTlNonA,Austin,TX,Vietnamese,30.2296193570823,-97.7299686863661,$$,1574,4.0
680,"Truluck's Seafood, Steak and Crab House",pCIdgI3QYpzgrtLAmDemuA,Austin,TX,Seafood,30.26683,-97.74502,$$$,757,4.5
681,T-Loc's Sonora Hot Dogs,puse310xumoKI0WMHNXnRA,Austin,TX,Hot Dogs,30.3211689,-97.7395055,$,363,5.0
682,Haru Ramen & Yakitori,wMgWB_27X6Wl-K1mHokAtw,Austin,TX,Ramen,30.3547112891156,-97.7329172375578,$$,977,4.0
683,Boteco,xwHhz09uHHTuxJiuRbaS6Q,Austin,TX,Food Trucks,30.2641113,-97.7301493,$$,376,5.0
684,Bird Bird Biscuit,PrWSjn4a8o4dHoqKs53GBA,Austin,TX,Breakfast & Brunch,30.284804,-97.713964,$,491,4.5
685,Juan In A Million,bJbJyH6sZeltbBIbe32R8g,Austin,TX,Mexican,30.2552660599625,-97.7190592909029,$,1789,4.0
686,Texas State Capitol,uAdVoIKCNyFelMAc5YM1tg,Austin,TX,Landmarks & Historical Buildings,30.274686516683,-97.7403594547989,0,450,4.5
687,Perry's Steakhouse & Grille - Downtown Austin,ZJFIDLUiZ2Vs0NTj0pGVfg,Austin,TX,Steakhouses,30.26916,-97.7426,$$$,1037,4.0
688,Pinthouse Pizza,j3CWjH0XtesbbDZFVq3c7Q,Austin,TX,Pizza,30.3187905381179,-97.7391115483136,$$,944,4.0
689,Abo Youssef,wjzyQScG1gjO-VdcjeEarg,Austin,TX,Mediterranean,30.283955,-97.719837,$,399,4.5
690,Mozart's Coffee Roasters,-4ofMtrD7pSpZIX5pnDkig,Austin,TX,Coffee & Tea,30.2955449740542,-97.7841031551361,$$,1293,4.0
691,Pho Please,G6_o1h3cm7ocJK-To1HWew,Austin,TX,Vietnamese,30.24272,-97.72791,$,809,4.5
692,Fricano's Deli,A-toRZgCFfvHNGkKs6-5Jw,Austin,TX,Delis,30.288094,-97.742851,$,563,4.5
693,Kerbey Lane Cafe - Central,Qmq4gr5Mmo2oIVejag48PA,Austin,TX,Breakfast & Brunch,30.30803,-97.75047,$$,1230,4.0
694,"Snooze, An A.M. Eatery",6A-flzVZVs1l-Jsl4tRvjQ,Austin,TX,Breakfast & Brunch,30.250894,-97.765847,$$,1001,4.0
695,Lamberts Downtown Barbecue,eJ7X_8KXVlyHZtGrrLz4yg,Austin,TX,Barbeque,30.2652,-97.74785,$$,1705,4.0
696,Sway,Szz42LOHUZnuApxQh_CxhQ,Austin,TX,Thai,30.250142,-97.754556,$$,1610,4.0
697,Cooper's Old Time Pit Bar-B-Que,9e5lIroM6Eyd4aS26pWWEQ,Austin,TX,Barbeque,30.2649296236062,-97.7437352389097,$$,1242,4.0
698,Phoebe's Diner,KEh3efWSOIzd8BvuW-X4-g,Austin,TX,Breakfast & Brunch,30.2416132,-97.7588755,$$,656,4.5
699,Launderette,JW3SkLOUfGhcVQGosoozUA,Austin,TX,American (New),30.25193,-97.72273,$$,979,4.0
700,Little Deli & Pizzeria,U9p0G4OOUWP425Ww8FHaGQ,Austin,TX,Delis,30.342656,-97.725445,$,1128,4.5
701,Ramen Tatsu-Ya,OD2IZRD5qopWWHHR-blN8Q,Austin,TX,Ramen,30.361239468932,-97.715247647945,$$,2375,4.0
702,South Congress Cafe,jREzLrIEkc4jQKLfYMJ0gg,Austin,TX,Breakfast & Brunch,30.247926,-97.7506415082953,$$,2409,4.0
703,Lick Honest Ice Creams,MFVr6pMQxFsUwdEfUueaCQ,Austin,TX,Ice Cream & Frozen Yogurt,30.2556546727507,-97.7627457002276,$,1243,4.5
704,Easy Tiger,LFVtF9FeWZ3mavVPk0j1Gw,Austin,TX,German,30.2658004760742,-97.7356872558594,$$,1621,4.0
705,Turf N Surf Po' Boy,pKXtSuabMA63tYCk1UMR-g,Austin,TX,Cajun/Creole,30.2671310218702,-97.7457510140812,$$,1046,4.5
706,Eddie V's Prime Seafood,4htpnlDZ6zAfpvEwPw1CDQ,Austin,TX,Seafood,30.26613,-97.74058,$$$,1086,4.5
707,Ramen Tatsu-Ya,uwFa-pTQL1Rv4nULoIraNw,Austin,TX,Ramen,30.253899793553,-97.7631825953722,$$,1592,4.0
708,Titaya's Thai Cuisine,pCNH6bRbyAR7vhaIKoFCxQ,Austin,TX,Thai,30.3236051867619,-97.7273681944428,$$,1544,4.0
709,Barley Swine,J8Ha6yIvGoU-E31jnCq7Ew,Austin,TX,American (New),30.3412737661652,-97.7383886364151,$$$,1030,4.5
710,Micklethwait Craft Meats,sjgbSELDpzaabRe8bZwUbw,Austin,TX,Food Trucks,30.26846,-97.72518,$$,869,4.5
711,"Rudy's ""Country Store"" and Bar-B-Q",ih_MxWyh3OswxzG857v6TQ,Austin,TX,Barbeque,30.263636,-97.815488,$$,1026,4.5
712,Kome Sushi Kitchen,nJx3CI1grAFz1m9DO4CN-g,Austin,TX,Japanese,30.314106,-97.714511,$$,1260,4.0
713,Dolce Neve,rfqq-rHTTipS5XSuOhxCXg,Austin,TX,Gelato,30.247625,-97.755404,$$,587,4.5
714,Whole Foods Market,5y2zZGIE2a4tuEJ5FhSVrQ,Austin,TX,Grocery,30.270814679839,-97.7531790382672,$$,1198,4.0
715,Stiles Switch BBQ & Brew,zDVjN3dC9EfQno21m3O8Pg,Austin,TX,Barbeque,30.33432,-97.7215,$$,1536,4.0
716,Tacodeli,-qjkQHH-5O8BAztc6udOuw,Austin,TX,Caterers,30.25827,-97.78747,$,978,4.5
717,Hopdoddy Burger Bar,67bZm-KQQCwSat7_jmiVbA,Austin,TX,Burgers,30.3576649744495,-97.73315,$$,1683,4.0
718,Santorini Cafe,lIXsFNSHZmhfD0dlbV4lSg,Austin,TX,Greek,30.3876,-97.68399,$$,666,4.5
719,Sweet Ritual,YVdTl-VERcOig4MP1264Rw,Austin,TX,Vegan,30.30608,-97.71523,$,591,4.5
720,Cafe Java- Austin,JmL6gV8o-hDzjRLG2TqM4g,Austin,TX,Coffee & Tea,30.4000609323005,-97.7041617306885,$,1036,4.5
721,Gourdough's Public House,oug5bLTWP_YTtj1C3_X6Xw,Austin,TX,Pubs,30.245382,-97.780437,$$,1385,4.0
722,Veracruz All Natural,5OAi35OianJzCnIsL8aOFQ,Austin,TX,Food Trucks,30.25793,-97.72603,$,751,4.5
723,Blue Dahlia Bistro,-waa6lH9SmAkaKiLx74_FA,Austin,TX,Breakfast & Brunch,30.26889,-97.728588,$$,1270,4.0
724,Chago's Caribbean Cuisine,AqhAJk1OyupIaYjg0JpZlA,Austin,TX,Cuban,30.34028,-97.7169,$$,743,4.5
725,Patrizi's,5ufHVEdJNPypB4v_UhUUUQ,Austin,TX,Italian,30.2839715080976,-97.7172101465576,$$,615,4.5
726,True Food Kitchen,UiiIGT4lbFQhuFIiI1P7DA,Austin,TX,American (New),30.2672474,-97.7520856,$$,863,4.5
727,Via 313 Pizza - West 6th,K6Xm4kI1I2HPssM9FgXNsA,Austin,TX,Pizza,30.2702542,-97.7497127,$$,654,4.5
728,888 Pan Asian Restaurant,XNrAtQFU4vl9NA8GTlNonA,Austin,TX,Vietnamese,30.2296193570823,-97.7299686863661,$$,1574,4.0
729,"Truluck's Seafood, Steak and Crab House",pCIdgI3QYpzgrtLAmDemuA,Austin,TX,Seafood,30.26683,-97.74502,$$$,757,4.5
730,T-Loc's Sonora Hot Dogs,puse310xumoKI0WMHNXnRA,Austin,TX,Hot Dogs,30.3211689,-97.7395055,$,363,5.0
731,Haru Ramen & Yakitori,wMgWB_27X6Wl-K1mHokAtw,Austin,TX,Ramen,30.3547112891156,-97.7329172375578,$$,977,4.0
732,Boteco,xwHhz09uHHTuxJiuRbaS6Q,Austin,TX,Food Trucks,30.2641113,-97.7301493,$$,376,5.0
733,Bird Bird Biscuit,PrWSjn4a8o4dHoqKs53GBA,Austin,TX,Breakfast & Brunch,30.284804,-97.713964,$,491,4.5
734,Juan In A Million,bJbJyH6sZeltbBIbe32R8g,Austin,TX,Mexican,30.2552660599625,-97.7190592909029,$,1789,4.0
735,Texas State Capitol,uAdVoIKCNyFelMAc5YM1tg,Austin,TX,Landmarks & Historical Buildings,30.274686516683,-97.7403594547989,0,450,4.5
736,Perry's Steakhouse & Grille - Downtown Austin,ZJFIDLUiZ2Vs0NTj0pGVfg,Austin,TX,Steakhouses,30.26916,-97.7426,$$$,1037,4.0
737,Pinthouse Pizza,j3CWjH0XtesbbDZFVq3c7Q,Austin,TX,Pizza,30.3187905381179,-97.7391115483136,$$,944,4.0
738,Abo Youssef,wjzyQScG1gjO-VdcjeEarg,Austin,TX,Mediterranean,30.283955,-97.719837,$,399,4.5
739,Mozart's Coffee Roasters,-4ofMtrD7pSpZIX5pnDkig,Austin,TX,Coffee & Tea,30.2955449740542,-97.7841031551361,$$,1293,4.0
740,Pho Please,G6_o1h3cm7ocJK-To1HWew,Austin,TX,Vietnamese,30.24272,-97.72791,$,809,4.5
741,Fricano's Deli,A-toRZgCFfvHNGkKs6-5Jw,Austin,TX,Delis,30.288094,-97.742851,$,563,4.5
742,Kerbey Lane Cafe - Central,Qmq4gr5Mmo2oIVejag48PA,Austin,TX,Breakfast & Brunch,30.30803,-97.75047,$$,1230,4.0
743,"Snooze, An A.M. Eatery",6A-flzVZVs1l-Jsl4tRvjQ,Austin,TX,Breakfast & Brunch,30.250894,-97.765847,$$,1001,4.0
744,Lamberts Downtown Barbecue,eJ7X_8KXVlyHZtGrrLz4yg,Austin,TX,Barbeque,30.2652,-97.74785,$$,1705,4.0
745,Sway,Szz42LOHUZnuApxQh_CxhQ,Austin,TX,Thai,30.250142,-97.754556,$$,1610,4.0
746,Cooper's Old Time Pit Bar-B-Que,9e5lIroM6Eyd4aS26pWWEQ,Austin,TX,Barbeque,30.2649296236062,-97.7437352389097,$$,1242,4.0
747,Phoebe's Diner,KEh3efWSOIzd8BvuW-X4-g,Austin,TX,Breakfast & Brunch,30.2416132,-97.7588755,$$,656,4.5
748,Launderette,JW3SkLOUfGhcVQGosoozUA,Austin,TX,American (New),30.25193,-97.72273,$$,979,4.0
749,SLAB BBQ & Beer,tG7C9aZpYmj0-Z8hZC-0cg,Austin,TX,Barbeque,30.3713101540255,-97.7246514312134,$$,770,4.5
750,Ramen Tatsu-Ya,OD2IZRD5qopWWHHR-blN8Q,Austin,TX,Ramen,30.361239468932,-97.715247647945,$$,2375,4.0
751,South Congress Cafe,jREzLrIEkc4jQKLfYMJ0gg,Austin,TX,Breakfast & Brunch,30.247926,-97.7506415082953,$$,2409,4.0
752,Lick Honest Ice Creams,MFVr6pMQxFsUwdEfUueaCQ,Austin,TX,Ice Cream & Frozen Yogurt,30.2556546727507,-97.7627457002276,$,1243,4.5
753,Easy Tiger,LFVtF9FeWZ3mavVPk0j1Gw,Austin,TX,German,30.2658004760742,-97.7356872558594,$$,1621,4.0
754,Turf N Surf Po' Boy,pKXtSuabMA63tYCk1UMR-g,Austin,TX,Cajun/Creole,30.2671310218702,-97.7457510140812,$$,1046,4.5
755,Eddie V's Prime Seafood,4htpnlDZ6zAfpvEwPw1CDQ,Austin,TX,Seafood,30.26613,-97.74058,$$$,1086,4.5
756,Ramen Tatsu-Ya,uwFa-pTQL1Rv4nULoIraNw,Austin,TX,Ramen,30.253899793553,-97.7631825953722,$$,1592,4.0
757,Titaya's Thai Cuisine,pCNH6bRbyAR7vhaIKoFCxQ,Austin,TX,Thai,30.3236051867619,-97.7273681944428,$$,1544,4.0
758,Barley Swine,J8Ha6yIvGoU-E31jnCq7Ew,Austin,TX,American (New),30.3412737661652,-97.7383886364151,$$$,1030,4.5
759,Micklethwait Craft Meats,sjgbSELDpzaabRe8bZwUbw,Austin,TX,Food Trucks,30.26846,-97.72518,$$,869,4.5
760,"Rudy's ""Country Store"" and Bar-B-Q",ih_MxWyh3OswxzG857v6TQ,Austin,TX,Barbeque,30.263636,-97.815488,$$,1026,4.5
761,Kome Sushi Kitchen,nJx3CI1grAFz1m9DO4CN-g,Austin,TX,Japanese,30.314106,-97.714511,$$,1260,4.0
762,Dolce Neve,rfqq-rHTTipS5XSuOhxCXg,Austin,TX,Gelato,30.247625,-97.755404,$$,587,4.5
763,Whole Foods Market,5y2zZGIE2a4tuEJ5FhSVrQ,Austin,TX,Grocery,30.270814679839,-97.7531790382672,$$,1198,4.0
764,Stiles Switch BBQ & Brew,zDVjN3dC9EfQno21m3O8Pg,Austin,TX,Barbeque,30.33432,-97.7215,$$,1536,4.0
765,Tacodeli,-qjkQHH-5O8BAztc6udOuw,Austin,TX,Caterers,30.25827,-97.78747,$,978,4.5
766,Hopdoddy Burger Bar,67bZm-KQQCwSat7_jmiVbA,Austin,TX,Burgers,30.3576649744495,-97.73315,$$,1683,4.0
767,Santorini Cafe,lIXsFNSHZmhfD0dlbV4lSg,Austin,TX,Greek,30.3876,-97.68399,$$,666,4.5
768,Sweet Ritual,YVdTl-VERcOig4MP1264Rw,Austin,TX,Vegan,30.30608,-97.71523,$,591,4.5
769,Cafe Java- Austin,JmL6gV8o-hDzjRLG2TqM4g,Austin,TX,Coffee & Tea,30.4000609323005,-97.7041617306885,$,1036,4.5
770,Gourdough's Public House,oug5bLTWP_YTtj1C3_X6Xw,Austin,TX,Pubs,30.245382,-97.780437,$$,1385,4.0
771,Veracruz All Natural,5OAi35OianJzCnIsL8aOFQ,Austin,TX,Food Trucks,30.25793,-97.72603,$,751,4.5
772,Blue Dahlia Bistro,-waa6lH9SmAkaKiLx74_FA,Austin,TX,Breakfast & Brunch,30.26889,-97.728588,$$,1270,4.0
773,Chago's Caribbean Cuisine,AqhAJk1OyupIaYjg0JpZlA,Austin,TX,Cuban,30.34028,-97.7169,$$,743,4.5
774,Patrizi's,5ufHVEdJNPypB4v_UhUUUQ,Austin,TX,Italian,30.2839715080976,-97.7172101465576,$$,615,4.5
775,True Food Kitchen,UiiIGT4lbFQhuFIiI1P7DA,Austin,TX,American (New),30.2672474,-97.7520856,$$,863,4.5
776,Via 313 Pizza - West 6th,K6Xm4kI1I2HPssM9FgXNsA,Austin,TX,Pizza,30.2702542,-97.7497127,$$,654,4.5
777,888 Pan Asian Restaurant,XNrAtQFU4vl9NA8GTlNonA,Austin,TX,Vietnamese,30.2296193570823,-97.7299686863661,$$,1574,4.0
778,"Truluck's Seafood, Steak and Crab House",pCIdgI3QYpzgrtLAmDemuA,Austin,TX,Seafood,30.26683,-97.74502,$$$,757,4.5
779,T-Loc's Sonora Hot Dogs,puse310xumoKI0WMHNXnRA,Austin,TX,Hot Dogs,30.3211689,-97.7395055,$,363,5.0
780,Haru Ramen & Yakitori,wMgWB_27X6Wl-K1mHokAtw,Austin,TX,Ramen,30.3547112891156,-97.7329172375578,$$,977,4.0
781,Boteco,xwHhz09uHHTuxJiuRbaS6Q,Austin,TX,Food Trucks,30.2641113,-97.7301493,$$,376,5.0
782,Bird Bird Biscuit,PrWSjn4a8o4dHoqKs53GBA,Austin,TX,Breakfast & Brunch,30.284804,-97.713964,$,491,4.5
783,Juan In A Million,bJbJyH6sZeltbBIbe32R8g,Austin,TX,Mexican,30.2552660599625,-97.7190592909029,$,1789,4.0
784,Texas State Capitol,uAdVoIKCNyFelMAc5YM1tg,Austin,TX,Landmarks & Historical Buildings,30.274686516683,-97.7403594547989,0,450,4.5
785,Perry's Steakhouse & Grille - Downtown Austin,ZJFIDLUiZ2Vs0NTj0pGVfg,Austin,TX,Steakhouses,30.26916,-97.7426,$$$,1037,4.0
786,Pinthouse Pizza,j3CWjH0XtesbbDZFVq3c7Q,Austin,TX,Pizza,30.3187905381179,-97.7391115483136,$$,944,4.0
787,Abo Youssef,wjzyQScG1gjO-VdcjeEarg,Austin,TX,Mediterranean,30.283955,-97.719837,$,399,4.5
788,Mozart's Coffee Roasters,-4ofMtrD7pSpZIX5pnDkig,Austin,TX,Coffee & Tea,30.2955449740542,-97.7841031551361,$$,1293,4.0
789,Pho Please,G6_o1h3cm7ocJK-To1HWew,Austin,TX,Vietnamese,30.24272,-97.72791,$,809,4.5
790,Fricano's Deli,A-toRZgCFfvHNGkKs6-5Jw,Austin,TX,Delis,30.288094,-97.742851,$,563,4.5
791,Kerbey Lane Cafe - Central,Qmq4gr5Mmo2oIVejag48PA,Austin,TX,Breakfast & Brunch,30.30803,-97.75047,$$,1230,4.0
792,"Snooze, An A.M. Eatery",6A-flzVZVs1l-Jsl4tRvjQ,Austin,TX,Breakfast & Brunch,30.250894,-97.765847,$$,1001,4.0
793,Lamberts Downtown Barbecue,eJ7X_8KXVlyHZtGrrLz4yg,Austin,TX,Barbeque,30.2652,-97.74785,$$,1705,4.0
794,Sway,Szz42LOHUZnuApxQh_CxhQ,Austin,TX,Thai,30.250142,-97.754556,$$,1610,4.0
795,Cooper's Old Time Pit Bar-B-Que,9e5lIroM6Eyd4aS26pWWEQ,Austin,TX,Barbeque,30.2649296236062,-97.7437352389097,$$,1242,4.0
796,Phoebe's Diner,KEh3efWSOIzd8BvuW-X4-g,Austin,TX,Breakfast & Brunch,30.2416132,-97.7588755,$$,656,4.5
797,Launderette,JW3SkLOUfGhcVQGosoozUA,Austin,TX,American (New),30.25193,-97.72273,$$,979,4.0
798,SLAB BBQ & Beer,tG7C9aZpYmj0-Z8hZC-0cg,Austin,TX,Barbeque,30.3713101540255,-97.7246514312134,$$,770,4.5
799,DeSano Pizzeria Napoletana,J0oTYJx-dGn5yk926s6eGw,Austin,TX,Pizza,30.3585052490234,-97.7306518554688,$$,603,4.5
800,South Congress Cafe,jREzLrIEkc4jQKLfYMJ0gg,Austin,TX,Breakfast & Brunch,30.247926,-97.7506415082953,$$,2409,4.0
801,Lick Honest Ice Creams,MFVr6pMQxFsUwdEfUueaCQ,Austin,TX,Ice Cream & Frozen Yogurt,30.2556546727507,-97.7627457002276,$,1243,4.5
802,Easy Tiger,LFVtF9FeWZ3mavVPk0j1Gw,Austin,TX,German,30.2658004760742,-97.7356872558594,$$,1621,4.0
