,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews
482,Ichiban 18 Asian Cuisine,VKnejGBFc2_R7TxBDRRMsw,East Brunswick,NJ,Japanese,40.4176452526491,-74.3711830888249,$$,117
483,Campus Deli & Food Store,fvaCGEpbQbKcyhk2A7wVHw,New Brunswick,NJ,Delis,40.5019109038077,-74.4559486211168,$$,7
484,Coffaro's Pizza,nWhonn-J23KA--lGNFh0VQ,South River,NJ,Pizza,40.45072,-74.38071,$,44
485,The Brass Monkey,ljm2JpKCRvFYlomLa0DVmA,Sayreville,NJ,Pubs,40.429915,-74.342334,$,30
486,Panda Express,GdXMcuL1-hITHOwprzw9fA,South Plainfield,NJ,Chinese,40.5493800385727,-74.4256460336941,$,57
487,Bella La Pizzeria,KDZgugJFIym-FBfbbCmXJw,East Brunswick,NJ,Pizza,40.453424,-74.399588,$$,41
488,El Ranchito Restaurant and Bakery,Nw9FBgDCz7WgGDyL5KD26g,New Brunswick,NJ,American (Traditional),40.48064,-74.44547,$$,7
489,Arooga's,L62G08xR1OuXzMOgaqlMsg,East Brunswick,NJ,Sports Bars,40.415067,-74.371187,$$,285
490,Mr C's,8KQncRliGZtiT_E7yqm4Zg,New Brunswick,NJ,Food Trucks,40.4992067,-74.4480004,$,4
491,Burger King,3CMnG2QwW_iXTP-ZFIWDZw,New Brunswick,NJ,Burgers,40.49541,-74.44362,$,11
492,The Hot Fish Boil 大炙若渔,9-snG8_ZH8dnciRo3opEjA,Piscataway,NJ,Seafood,40.533862,-74.419091,0,34
493,Lotsa Balls,KOkt1Z24YVMqHKyNj0ONYQ,Metuchen,NJ,Italian,40.54139,-74.362577,0,32
494,Kam Luang Kitchen,wpMyPzkhYAlj-CzyjkV8Qw,Somerset,NJ,Chinese,40.522381,-74.52014,$$,62
495,El Toro Loco,GEH3m_StFPG4hC-fsxrcOg,Kendall Park,NJ,Mexican,40.4400042369166,-74.5324022059535,$$,190
496,The Brown Stone,sOXqi9qRo4sqaRIpR4keCA,Metuchen,NJ,Sports Bars,40.534486,-74.3765093,$$,110
497,Christopher's Bar,yUW0RWSZCVEvOfil_Eg5kg,New Brunswick,NJ,Bars,40.4931716918945,-74.4439163208008,$$,3
498,Mezza Luna,D7EvNyEEgl-dX9GJ-v22wA,Somerset,NJ,Pizza,40.5168317969029,-74.4882302629639,$$,26
499,Wild Ginger,JaxlO5fbbnVRngqTM5iZ2Q,Somerset,NJ,Asian Fusion,40.5295674,-74.5206312,$$,60
